fiyat,oda_salon,metrekare_brut,metrekare_net,bina_yasi,kat,kat_sayisi,isitma,banyo_sayisi,ilce,mahalle
5450000.0,2+1,95.0,80.0,26 Yaşında,,4.0,Kombi,1.0,Maltepe,Altıntepe
2450000.0,2+1,115.0,105.0,5 Yaşında,7.0,20.0,Kombi,2.0,Beylikdüzü,Cumhuriyet
7850000.0,3+1,110.0,95.0,26 Yaşında,,4.0,Merkezi,1.0,Maltepe,Altıntepe
1549000.0,2+1,100.0,89.0,5 Yaşında,,4.0,Kombi,1.0,Esenyurt,Hürriyet
13450000.0,3+1,135.0,105.0,5 Yaşında,4.0,4.0,Kombi,2.0,Maltepe,Altıntepe
6500000.0,2+1,115.0,78.0,1 Yaşında,3.0,24.0,Merkezi (Pay Öl...,2.0,Küçükçekmece,İnönü
8900000.0,3+1,134.0,108.0,1 Yaşında,2.0,5.0,Kombi,2.0,Büyükçekmece,Atatürk
19500000.0,2+1,91.0,65.0,Sıfır Bina,4.0,8.0,Kombi,1.0,Kadıköy,Zühtüpaşa
5975000.0,3+1,105.0,85.0,Sıfır Bina,6.0,7.0,Yerden Isıtma,2.0,Sultanbeyli,Necip Fazıl
8750000.0,2+1,104.0,60.0,3 Yaşında,2.0,11.0,Kombi,1.0,Küçükçekmece,Kartaltepe
8950000.0,2+1,104.0,80.0,Sıfır Bina,,8.0,Kombi,1.0,Güngören,Tozkoparan
6150000.0,2+1,90.0,74.0,Sıfır Bina,1.0,9.0,Yerden Isıtma,2.0,Sultanbeyli,Turgut Reis
2650000.0,1+1,52.0,33.0,6 Yaşında,2.0,14.0,Merkezi (Pay Öl...,1.0,Esenyurt,Zafer
6085000.0,3+1,130.0,120.0,6 Yaşında,1.0,5.0,Kombi,2.0,Çekmeköy,Aydınlar
12750000.0,2+1,90.0,80.0,Sıfır Bina,3.0,7.0,Yerden Isıtma,1.0,Üsküdar,Bahçelievler
2850000.0,2+1,110.0,100.0,Sıfır Bina,,5.0,Kombi,2.0,Esenyurt,Selahaddin Eyyubi
6200000.0,2+1,95.0,85.0,Sıfır Bina,1.0,5.0,Kombi,1.0,Gaziosmanpaşa,Merkez
7500000.0,3+1,141.0,115.0,6 Yaşında,2.0,14.0,Merkezi (Pay Öl...,2.0,Başakşehir,Bahçeşehir 2. Kısım
5485000.0,3+1,140.0,130.0,Sıfır Bina,2.0,4.0,Kombi,2.0,Başakşehir,Bahçeşehir 2. Kısım
4950000.0,2+1,75.0,68.0,11 Yaşında,,3.0,Kombi,1.0,Küçükçekmece,Yeni Mahalle
7500000.0,2+1,95.0,85.0,1 Yaşında,2.0,5.0,Yerden Isıtma,1.0,Küçükçekmece,Fatih
22000000.0,2+1,95.0,75.0,Sıfır Bina,,9.0,Kombi,2.0,Kadıköy,Erenköy
8800000.0,2+1,100.0,90.0,17 Yaşında,5.0,5.0,Kombi,2.0,Şişli,Eskişehir
27000000.0,3+1,160.0,150.0,1 Yaşında,,2.0,Yerden Isıtma,2.0,Bakırköy,Şenlikköy
10300000.0,2+1,120.0,80.0,15 Yaşında,7.0,13.0,Merkezi (Pay Öl...,1.0,Küçükçekmece,İstasyon
27250000.0,3+1,140.0,116.0,Sıfır Bina,1.0,6.0,Kombi,2.0,Kadıköy,Caddebostan
2680000.0,1+1,120.0,100.0,9 Yaşında,,5.0,Kombi,1.0,Esenyurt,Talatpaşa
7490000.0,4+2,240.0,220.0,6 Yaşında,4.0,5.0,Kombi,3.0,Arnavutköy,Anadolu
1125000.0,1+0,75.0,70.0,6 Yaşında,9.0,15.0,Kombi,1.0,Esenyurt,Talatpaşa
3880000.0,1+1,96.0,77.0,4 Yaşında,8.0,10.0,Kombi,1.0,Beylikdüzü,Adnan Kahveci
7850000.0,3+1,175.0,150.0,10 Yaşında,2.0,8.0,Kombi,2.0,Beylikdüzü,Adnan Kahveci
17500000.0,4+1,220.0,180.0,Sıfır Bina,3.0,3.0,Yerden Isıtma,4.0,Üsküdar,Güzeltepe
4600000.0,2+1,130.0,120.0,25 Yaşında,,5.0,Kombi,1.0,Sultangazi,50. Yıl
8950000.0,2+1,104.0,80.0,Sıfır Bina,,8.0,Kombi,1.0,Güngören,Tozkoparan
3600000.0,2+1,95.0,90.0,21 Yaşında,,5.0,Kombi,1.0,Sultangazi,Gazi
8725000.0,2+1,105.0,80.0,6 Yaşında,12.0,16.0,Merkezi (Pay Öl...,2.0,Kartal,Yakacık Çarşı
13500000.0,4+2,210.0,195.0,16 Yaşında,4.0,4.0,Kombi,4.0,Ataşehir,İnönü
13500000.0,2+1,142.0,110.0,16 Yaşında,7.0,8.0,Kombi,2.0,Ümraniye,Madenler
19500000.0,2+1,134.0,98.0,6 Yaşında,5.0,30.0,Merkezi (Pay Öl...,2.0,Sarıyer,Huzur
2600000.0,3+1,110.0,95.0,2 Yaşında,21.0,30.0,Merkezi (Pay Öl...,1.0,Esenyurt,Akevler
10500000.0,4+1,200.0,180.0,Sıfır Bina,4.0,4.0,Kombi,2.0,Sancaktepe,Abdurrahmangazi
6750000.0,2+1,90.0,81.0,Sıfır Bina,2.0,5.0,Kombi,2.0,Bahçelievler,Cumhuriyet
2470000.0,2+1,80.0,75.0,6 Yaşında,7.0,10.0,Kombi,1.0,Esenyurt,Piri Reis
16250000.0,3+1,143.0,92.0,Sıfır Bina,10.0,22.0,Merkezi (Pay Öl...,2.0,Kadıköy,Dumlupınar
8800000.0,2+1,100.0,90.0,17 Yaşında,5.0,5.0,Kombi,2.0,Şişli,Eskişehir
5500000.0,2+1,75.0,60.0,Sıfır Bina,1.0,6.0,Kombi,1.0,Bahçelievler,Şirinevler
4250000.0,2+3,75.0,68.0,14 Yaşında,1.0,3.0,Kombi,,Kağıthane,Yeşilce
4550000.0,1+1,78.0,58.0,11 Yaşında,1.0,16.0,Merkezi (Pay Öl...,1.0,Avcılar,Tahtakale
35750000.0,3+1,160.0,130.0,13 Yaşında,9.0,11.0,Kombi,2.0,Kadıköy,Caddebostan
3200000.0,1+1,55.0,46.0,Sıfır Bina,1.0,12.0,Merkezi (Pay Öl...,1.0,Avcılar,Tahtakale
3500000.0,2+1,72.0,60.0,39 Yaşında,3.0,4.0,Kombi,1.0,Fatih,Haseki Sultan
12500000.0,4+1,216.0,139.0,4 Yaşında,16.0,17.0,Merkezi (Pay Öl...,3.0,Esenyurt,Koza
3100000.0,2+1,136.0,107.0,6 Yaşında,9.0,22.0,Merkezi (Pay Öl...,1.0,Esenyurt,Koza
3649000.0,2+1,110.0,90.0,2 Yaşında,2.0,4.0,Kombi,1.0,Beylikdüzü,Kavaklı
4400000.0,3+1,110.0,100.0,28 Yaşında,,5.0,Kombi,1.0,Beşiktaş,Dikilitaş
2500000.0,1+1,65.0,55.0,15 Yaşında,9.0,23.0,Merkezi (Pay Öl...,1.0,Esenyurt,Yeşilkent
4500000.0,2+1,90.0,85.0,16 Yaşında,5.0,6.0,Kombi,1.0,Şişli,Mecidiyeköy
4800000.0,2+1,77.0,65.0,Sıfır Bina,,5.0,Yerden Isıtma,1.0,Üsküdar,Salacak
7950000.0,2+1,120.0,100.0,10 Yaşında,2.0,3.0,Kombi,1.0,Küçükçekmece,Gültepe
4600000.0,2+1,130.0,120.0,25 Yaşında,,5.0,Kombi,1.0,Sultangazi,50. Yıl
17200000.0,3+1,145.0,135.0,4 Yaşında,2.0,9.0,Merkezi (Pay Öl...,2.0,Küçükçekmece,Cumhuriyet
1849000.0,2+1,85.0,80.0,11 Yaşında,,5.0,Kombi,1.0,Esenyurt,Necip Fazıl Kısakürek
30950000.0,3+1,140.0,105.0,Sıfır Bina,10.0,14.0,Merkezi (Pay Öl...,2.0,Kadıköy,Suadiye
7250000.0,2+1,80.0,75.0,25 Yaşında,,4.0,Kombi,1.0,Beyoğlu,Katip Mustafa Çelebi
6899999.0,3+1,120.0,118.0,11 Yaşında,3.0,4.0,Kombi,1.0,Esenler,Turgut Reis
1840000.0,2+1,135.0,115.0,4 Yaşında,,4.0,Kombi,1.0,Beylikdüzü,Yakuplu
8000000.0,2+1,100.0,85.0,31 Yaşında,,5.0,Merkezi,1.0,Şişli,Merkez
6500000.0,2+1,90.0,70.0,Sıfır Bina,1.0,6.0,Kombi,1.0,Çekmeköy,Güngören
12500000.0,3+1,115.0,110.0,15 Yaşında,3.0,4.0,Kombi,2.0,Maltepe,Küçükyalı
2450000.0,2+1,95.0,90.0,21 Yaşında,,5.0,Kombi,1.0,Avcılar,Mustafa Kemal Paşa
9500000.0,2+1,90.0,80.0,26 Yaşında,2.0,6.0,Kombi,1.0,Beşiktaş,Abbasağa
2900000.0,3+1,130.0,102.0,26 Yaşında,,3.0,Kombi,1.0,Avcılar,Denizköşkler
3625000.0,2+1,95.0,80.0,16 Yaşında,,4.0,Kombi,1.0,Pendik,Güzelyalı
5050000.0,2+1,90.0,80.0,Sıfır Bina,,5.0,Kombi,1.0,Ümraniye,İstiklal
8490000.0,2+1,103.0,85.0,4 Yaşında,5.0,8.0,Merkezi (Pay Öl...,1.0,Maltepe,Girne
4950000.0,2+1,90.0,80.0,6 Yaşında,2.0,4.0,Kombi,1.0,Sancaktepe,Yunus Emre
11500000.0,4+2,200.0,180.0,1 Yaşında,2.0,2.0,Kombi,2.0,Çekmeköy,Merkez
3200000.0,1+1,55.0,46.0,Sıfır Bina,1.0,12.0,Merkezi (Pay Öl...,1.0,Avcılar,Tahtakale
21000.0,2+1,85.0,80.0,26 Yaşında,,5.0,Kombi,1.0,Gaziosmanpaşa,Sarıgöl
2500000.0,1+1,65.0,55.0,15 Yaşında,9.0,23.0,Merkezi (Pay Öl...,1.0,Esenyurt,Yeşilkent
2199000.0,1+1,70.0,65.0,21 Yaşında,,5.0,Kombi,1.0,Gaziosmanpaşa,Şemsipaşa
7850000.0,2+2,190.0,180.0,26 Yaşında,2.0,2.0,Kombi,2.0,Eyüpsultan,Rami Yeni
5900000.0,4+1,175.0,149.0,15 Yaşında,3.0,3.0,Kombi,2.0,Pendik,Kaynarca
15000000.0,3+1,152.0,145.0,11 Yaşında,13.0,13.0,Kombi,3.0,Küçükçekmece,Atakent
4720000.0,2+1,78.0,75.0,11 Yaşında,,3.0,Kombi,1.0,Küçükçekmece,Tevfik Bey
6450000.0,2+1,95.0,85.0,Sıfır Bina,1.0,4.0,Kombi,2.0,Sancaktepe,Kemal Türkler
2050000.0,2+1,80.0,65.0,11 Yaşında,,5.0,Kombi,1.0,Esenyurt,Bağlarçeşme
3800000.0,2+1,95.0,80.0,26 Yaşında,,6.0,Kombi,2.0,Kartal,Gümüşpınar
5949000.0,2+1,90.0,78.0,Sıfır Bina,3.0,4.0,Kombi,1.0,Çekmeköy,Alemdağ
7750000.0,3+1,133.0,120.0,Sıfır Bina,6.0,7.0,Merkezi (Pay Öl...,2.0,Beylikdüzü,Gürpınar
4350000.0,3+1,120.0,105.0,16 Yaşında,2.0,5.0,Kombi,2.0,Avcılar,Mustafa Kemal Paşa
4846000.0,2+1,85.0,75.0,Sıfır Bina,2.0,5.0,Kombi,1.0,Sultanbeyli,Mimar Sinan
26900000.0,3+1,200.0,180.0,31 Yaşında,1.0,6.0,Merkezi (Pay Öl...,2.0,Şişli,Teşvikiye
1850000.0,2+1,105.0,100.0,6 Yaşında,,5.0,Kombi,2.0,Esenyurt,Barbaros Hayrettin Paşa
5250000.0,2+1,100.0,90.0,11 Yaşında,2.0,3.0,Kombi,1.0,Pendik,Dumlupınar
6200000.0,3+1,130.0,110.0,Sıfır Bina,,5.0,Yerden Isıtma,1.0,Kağıthane,Çeliktepe
3350000.0,2+1,75.0,70.0,1 Yaşında,6.0,6.0,Kombi,1.0,Esenyurt,Güzelyurt
2900000.0,3+1,130.0,102.0,26 Yaşında,,3.0,Kombi,1.0,Avcılar,Denizköşkler
3950000.0,2+1,90.0,80.0,26 Yaşında,,3.0,Kombi,1.0,Gaziosmanpaşa,Fevzi Çakmak
6750000.0,3+1,125.0,110.0,26 Yaşında,6.0,8.0,Kombi,1.0,Kartal,Petroliş
1550000.0,2+1,85.0,75.0,21 Yaşında,,4.0,Kombi,1.0,Avcılar,Mustafa Kemal Paşa
4645000.0,2+1,115.0,100.0,1 Yaşında,2.0,3.0,Kombi,1.0,Esenyurt,Akçaburgaz
2710000.0,2+1,110.0,100.0,5 Yaşında,,5.0,Kombi,1.0,Esenyurt,Atatürk
5950000.0,4+2,165.0,160.0,11 Yaşında,,3.0,Kombi,2.0,Sancaktepe,Emek
14000000.0,4+2,180.0,160.0,6 Yaşında,4.0,4.0,Kombi,2.0,Eyüpsultan,Göktürk Merkez
6000000.0,2+1,85.0,70.0,Sıfır Bina,2.0,5.0,Kombi,1.0,Maltepe,Zümrütevler
5900000.0,3+1,140.0,130.0,25 Yaşında,4.0,4.0,Kombi,1.0,Kağıthane,Ortabayır
4950000.0,2+1,85.0,80.0,6 Yaşında,1.0,5.0,Kombi,1.0,Bahçelievler,Siyavuşpaşa
7790000.0,3+1,136.0,120.0,21 Yaşında,4.0,5.0,Kombi,1.0,Ümraniye,Namık Kemal
6650000.0,2+1,85.0,75.0,11 Yaşında,7.0,13.0,Merkezi (Pay Öl...,1.0,Başakşehir,Kayabaşı
4700000.0,2+1,75.0,60.0,11 Yaşında,,3.0,Kombi,1.0,Ataşehir,Esatpaşa
2000000.0,1+1,110.0,100.0,26 Yaşında,,5.0,Doğalgaz Sobası,1.0,Küçükçekmece,Mehmet Akif
8350000.0,2+1,115.0,105.0,1 Yaşında,1.0,7.0,Merkezi (Pay Öl...,2.0,Beylikdüzü,Adnan Kahveci
8850000.0,2+1,100.0,80.0,31 Yaşında,,8.0,Kombi,1.0,Kadıköy,Merdivenköy
16500000.0,3+1,120.0,90.0,5 Yaşında,1.0,10.0,Kombi,1.0,Kadıköy,Sahrayı Cedit
18500000.0,4+1,250.0,160.0,10 Yaşında,8.0,15.0,Kombi,3.0,Gaziosmanpaşa,Karadeniz
6500000.0,3+1,120.0,110.0,Sıfır Bina,,3.0,Kombi,1.0,Sancaktepe,Osmangazi
11000000.0,4+2,190.0,170.0,Sıfır Bina,4.0,4.0,Kombi,4.0,Çekmeköy,Kirazlıdere
6000000.0,3+2,135.0,130.0,6 Yaşında,1.0,4.0,Kombi,2.0,Şişli,Halide Edip Adıvar
6250000.0,3+1,160.0,145.0,11 Yaşında,,5.0,Kombi,2.0,Kağıthane,Merkez
1950000.0,2+1,85.0,75.0,6 Yaşında,,5.0,Kombi,1.0,Esenyurt,Pınar
5250000.0,2+1,85.0,75.0,Sıfır Bina,,5.0,Kombi,1.0,Ataşehir,Esatpaşa
8900000.0,2+1,72.0,53.0,4 Yaşında,3.0,7.0,Kombi,1.0,Şişli,Yayla
5750000.0,2+1,80.0,69.0,Sıfır Bina,4.0,5.0,Kombi,1.0,Bahçelievler,Zafer
8500000.0,4+2,220.0,20.0,5 Yaşında,3.0,3.0,Kombi,2.0,Beylikdüzü,Adnan Kahveci
4700000.0,2+1,120.0,85.0,4 Yaşında,3.0,30.0,Merkezi (Pay Öl...,2.0,Esenyurt,Gökevler
18950000.0,3+1,171.0,155.0,6 Yaşında,8.0,9.0,Merkezi (Pay Öl...,2.0,Pendik,Harmandere
4250000.0,3+1,90.0,70.0,31 Yaşında,4.0,4.0,Isıtma Yok,1.0,Fatih,Nişanca
20950000.0,3+1,130.0,95.0,6 Yaşında,1.0,9.0,Kombi,1.0,Kadıköy,Göztepe
6900000.0,2+1,85.0,74.0,Sıfır Bina,4.0,4.0,Yerden Isıtma,1.0,Küçükçekmece,Cennet
13600000.0,2+1,114.0,95.0,14 Yaşında,19.0,20.0,Kombi,1.0,Gaziosmanpaşa,Karayolları
5500000.0,2+1,85.0,80.0,31 Yaşında,4.0,4.0,Kombi,1.0,Kartal,Cevizli
5000000.0,2+1,95.0,90.0,11 Yaşında,9.0,11.0,Kombi,1.0,Arnavutköy,Ömerli
6100000.0,2+1,85.0,75.0,1 Yaşında,5.0,13.0,Kombi,1.0,Küçükçekmece,Fatih
2719000.0,2+1,110.0,95.0,5 Yaşında,2.0,3.0,Kombi,1.0,Esenyurt,Cumhuriyet
6500000.0,3+1,145.0,138.0,Sıfır Bina,4.0,4.0,Kombi,2.0,Sancaktepe,Yunus Emre
4650000.0,2+1,75.0,68.0,Sıfır Bina,,3.0,Kombi,1.0,Küçükçekmece,İstasyon
2146000.0,2+1,115.0,98.0,Sıfır Bina,,5.0,Kombi,2.0,Beylikdüzü,Yakuplu
21000000.0,3+1,150.0,130.0,26 Yaşında,6.0,7.0,Merkezi,2.0,Kadıköy,Erenköy
19250000.0,3+1,136.0,110.0,7 Yaşında,1.0,12.0,Kombi,2.0,Kadıköy,Sahrayı Cedit
1149000.0,1+0,65.0,48.0,8 Yaşında,13.0,13.0,Kombi,1.0,Esenyurt,Gökevler
10250000.0,3+1,125.0,110.0,Sıfır Bina,10.0,10.0,Kombi,2.0,Bahçelievler,Kocasinan Merkez
3100000.0,2+1,100.0,97.0,31 Yaşında,,4.0,Kombi,1.0,Esenler,Fatih
5250000.0,3+1,120.0,110.0,31 Yaşında,2.0,5.0,Kombi,1.0,Bahçelievler,Siyavuşpaşa
4000000.0,3+1,130.0,120.0,31 Yaşında,5.0,6.0,Kombi,1.0,Kağıthane,Çağlayan
3450000.0,3+1,150.0,135.0,26 Yaşında,5.0,5.0,Kombi,1.0,Küçükçekmece,Yeşilova
7650000.0,4+2,180.0,170.0,Sıfır Bina,4.0,4.0,Kombi,2.0,Sultangazi,İsmetpaşa
23500000.0,3+1,135.0,100.0,6 Yaşında,6.0,12.0,Merkezi (Pay Öl...,2.0,Kadıköy,Suadiye
9500000.0,2+1,100.0,80.0,26 Yaşında,,1.0,Kombi,1.0,Pendik,Ertuğrul Gazi
13500000.0,2+1,110.0,85.0,Sıfır Bina,10.0,10.0,Kombi,2.0,Kadıköy,Sahrayı Cedit
6500000.0,3+1,160.0,148.0,28 Yaşında,8.0,13.0,Merkezi,1.0,Beylikdüzü,Cumhuriyet
11700000.0,3+1,160.0,140.0,50 Yaşında,3.0,6.0,Merkezi,2.0,Şişli,Cumhuriyet
5700000.0,3+1,115.0,110.0,25 Yaşında,1.0,8.0,Kombi,1.0,Şişli,Mecidiyeköy
6750000.0,2+1,100.0,90.0,8 Yaşında,,5.0,Kombi,1.0,Şişli,Merkez
22500000.0,3+1,120.0,100.0,31 Yaşında,4.0,4.0,Kombi,1.0,Bakırköy,Yeşilköy
8000000.0,1+0,70.0,60.0,30 Yaşında,,5.0,Kombi,,Beşiktaş,Arnavutköy
1500000.0,3+1,130.0,120.0,3 Yaşında,1.0,6.0,Kombi,2.0,Beylikdüzü,Beylikdüzü OSB
14200000.0,3+0,160.0,145.0,33 Yaşında,3.0,12.0,Merkezi (Pay Öl...,1.0,Maltepe,Altıntepe
3340000.0,1+0,40.0,35.0,6 Yaşında,3.0,25.0,Merkezi (Pay Öl...,1.0,Bağcılar,Göztepe
6800000.0,2+1,66.0,65.0,Sıfır Bina,1.0,5.0,Kombi,1.0,Bayrampaşa,Kartaltepe
13750000.0,2+1,75.0,65.0,5 Yaşında,,16.0,Merkezi (Pay Öl...,1.0,Kadıköy,Feneryolu
9000000.0,2+1,80.0,70.0,Sıfır Bina,1.0,4.0,Yerden Isıtma,1.0,Üsküdar,Bulgurlu
6900000.0,4+1,180.0,160.0,7 Yaşında,6.0,6.0,Kombi,1.0,Kartal,Hürriyet
5150000.0,2+1,65.0,60.0,31 Yaşında,4.0,4.0,Kombi,1.0,Üsküdar,Valide-i Atik
4399999.0,2+1,83.0,67.0,Sıfır Bina,,6.0,Kombi,2.0,Çekmeköy,Cumhuriyet
15800000.0,2+1,100.0,68.0,Sıfır Bina,,12.0,Yerden Isıtma,2.0,Kadıköy,Kozyatağı
88500000.0,3+1,142.0,135.0,31 Yaşında,1.0,5.0,Merkezi,2.0,Beşiktaş,Ulus
8650000.0,1+1,80.0,65.0,35 Yaşında,4.0,4.0,Kombi,1.0,Kadıköy,Caferağa
13500000.0,2+1,100.0,90.0,Sıfır Bina,1.0,5.0,Kombi,1.0,Bakırköy,Zuhuratbaba
8975000.0,2+1,121.0,90.0,6 Yaşında,3.0,11.0,Merkezi (Pay Öl...,2.0,Başakşehir,Bahçeşehir 1. Kısım
13500000.0,1+1,70.0,52.0,Sıfır Bina,2.0,10.0,Kombi,2.0,Kadıköy,Feneryolu
3650000.0,2+1,110.0,100.0,6 Yaşında,3.0,4.0,Kombi,1.0,Arnavutköy,Haraççı
9250000.0,2+1,105.0,72.0,Sıfır Bina,4.0,24.0,Kombi,1.0,Kartal,Orta
5650000.0,2+1,70.0,60.0,11 Yaşında,1.0,7.0,Kombi,1.0,Kağıthane,Gürsel
5100000.0,2+1,120.0,100.0,13 Yaşında,,4.0,Kombi,1.0,Gaziosmanpaşa,Fevzi Çakmak
21750000.0,2+1,100.0,78.0,Sıfır Bina,8.0,9.0,Kombi,2.0,Kadıköy,Erenköy
38000000.0,4+2,200.0,159.0,Sıfır Bina,10.0,10.0,Merkezi,2.0,Kadıköy,Bostancı
2785000.0,1+1,90.0,65.0,Sıfır Bina,21.0,21.0,Kombi,1.0,Esenyurt,Gökevler
18000000.0,2+1,100.0,90.0,75 Yaşında,4.0,5.0,Kombi,1.0,Beyoğlu,Asmalı Mescit
14000000.0,4+1,190.0,180.0,4 Yaşında,4.0,4.0,Kombi,3.0,Küçükçekmece,Cennet
2500000.0,2+1,65.0,60.0,50 Yaşında,,4.0,Kombi,1.0,Fatih,Mevlanakapı
27000000.0,1+1,75.0,65.0,4 Yaşında,19.0,30.0,Merkezi (Pay Öl...,1.0,Üsküdar,Ünalan
2750000.0,2+1,90.0,70.0,31 Yaşında,4.0,6.0,Isıtma Yok,1.0,Büyükçekmece,Kamiloba
3400000.0,2+1,100.0,85.0,13 Yaşında,,4.0,Kombi,1.0,Ataşehir,İçerenköy
3800000.0,1+1,75.0,70.0,16 Yaşında,,5.0,Kombi,1.0,Kağıthane,Emniyet Evleri
3000000.0,2+1,80.0,60.0,16 Yaşında,,5.0,Kombi,1.0,Sultangazi,Zübeyde Hanım
3100000.0,1+1,65.0,50.0,6 Yaşında,3.0,12.0,Merkezi (Pay Öl...,1.0,Esenyurt,Zafer
2900000.0,2+1,105.0,95.0,Sıfır Bina,2.0,4.0,Kombi,1.0,Esenyurt,Mehmet Akif Ersoy
4200000.0,3+1,90.0,75.0,12 Yaşında,,7.0,Kombi,1.0,Kağıthane,Hürriyet
9000000.0,2+1,90.0,70.0,Sıfır Bina,1.0,4.0,Kombi,1.0,Maltepe,Altıntepe
20500000.0,3+1,135.0,120.0,20 Yaşında,12.0,15.0,Kombi,2.0,Gaziosmanpaşa,Karayolları
11950000.0,3+1,160.0,125.0,26 Yaşında,,7.0,Kombi,1.0,Üsküdar,Küçüksu
4250000.0,2+1,100.0,90.0,21 Yaşında,1.0,3.0,Kombi,1.0,Ataşehir,Yeni Çamlıca
4250000.0,3+1,120.0,100.0,31 Yaşında,7.0,7.0,Kombi,1.0,Kartal,Esentepe
9100000.0,1+1,74.0,65.0,6 Yaşında,17.0,18.0,Merkezi (Pay Öl...,1.0,Küçükçekmece,Atakent
14500000.0,2+1,95.0,70.0,Sıfır Bina,1.0,7.0,Kombi,1.0,Kadıköy,Bostancı
8200000.0,2+1,135.0,73.0,Sıfır Bina,6.0,8.0,Merkezi (Pay Öl...,2.0,Küçükçekmece,Fevzi Çakmak
2600000.0,1+1,65.0,60.0,40 Yaşında,1.0,4.0,Kombi,1.0,Fatih,Seyyid Ömer
16450000.0,3+1,183.0,150.0,16 Yaşında,6.0,30.0,Merkezi (Pay Öl...,2.0,Başakşehir,Ziya Gökalp
19900000.0,3+1,182.0,126.0,6 Yaşında,4.0,4.0,Merkezi (Pay Öl...,2.0,Eyüpsultan,Mithatpaşa
3500000.0,1+1,65.0,50.0,Sıfır Bina,,5.0,Kombi,1.0,Çekmeköy,Aydınlar
10750000.0,2+1,80.0,65.0,31 Yaşında,,3.0,Kombi,1.0,Beşiktaş,Akat
4750000.0,1+1,60.0,50.0,6 Yaşında,3.0,4.0,Kombi,1.0,Kartal,Cevizli
8400000.0,2+1,85.0,77.0,11 Yaşında,3.0,4.0,Kombi,1.0,Üsküdar,Ünalan
4950000.0,3+1,90.0,75.0,25 Yaşında,,7.0,Kombi,2.0,Kartal,Atalar
8000000.0,3+1,95.0,80.0,31 Yaşında,5.0,5.0,Merkezi,1.0,Güngören,Mehmet Nesih Özmen
7500000.0,2+1,80.0,70.0,Sıfır Bina,3.0,5.0,Kombi,1.0,Büyükçekmece,Atatürk
7500000.0,2+0,95.0,80.0,Sıfır Bina,4.0,6.0,Kombi,1.0,Eyüpsultan,Güzeltepe
8500000.0,2+1,150.0,130.0,6 Yaşında,21.0,25.0,Merkezi (Pay Öl...,1.0,Bağcılar,Göztepe
3950000.0,2+1,105.0,100.0,Sıfır Bina,1.0,5.0,Kombi,1.0,Arnavutköy,Hadımköy
3900000.0,2+1,75.0,65.0,6 Yaşında,10.0,15.0,Merkezi (Pay Öl...,1.0,Esenyurt,Yunus Emre
5600000.0,2+1,135.0,110.0,6 Yaşında,21.0,30.0,Merkezi (Pay Öl...,2.0,Esenyurt,Gökevler
14500000.0,2+1,72.0,63.0,Sıfır Bina,,8.0,Merkezi (Pay Öl...,1.0,Beşiktaş,Gayrettepe
5850000.0,3+1,160.0,140.0,16 Yaşında,1.0,5.0,Kombi,2.0,Avcılar,Denizköşkler
3690000.0,2+2,120.0,105.0,6 Yaşında,,5.0,Kombi,1.0,Eyüpsultan,Rami Yeni
13500000.0,2+1,100.0,65.0,Sıfır Bina,7.0,9.0,Merkezi (Pay Öl...,1.0,Kağıthane,Hamidiye
4400000.0,1+1,70.0,68.0,11 Yaşında,,2.0,Kombi,1.0,Küçükçekmece,Yeşilova
87000000.0,4+1,265.0,230.0,31 Yaşında,,4.0,Kombi,3.0,Sarıyer,Yeniköy
7150000.0,2+1,80.0,75.0,8 Yaşında,3.0,5.0,Kombi,1.0,Kartal,Yalı
7980000.0,4+2,200.0,180.0,6 Yaşında,4.0,4.0,Kombi,2.0,Küçükçekmece,Cumhuriyet
4525000.0,2+1,85.0,77.0,11 Yaşında,,6.0,Kombi,1.0,Sancaktepe,Abdurrahmangazi
6900000.0,2+1,90.0,70.0,Sıfır Bina,2.0,6.0,Kombi,1.0,Pendik,Kaynarca
6250000.0,3+0,120.0,110.0,30 Yaşında,3.0,4.0,Kombi,1.0,Üsküdar,Selami Ali
3750000.0,2+1,100.0,90.0,Sıfır Bina,,5.0,Yerden Isıtma,1.0,Esenler,Turgut Reis
21450000.0,2+1,100.0,75.0,31 Yaşında,,2.0,Merkezi (Pay Öl...,,Kadıköy,Suadiye
9350000.0,3+1,125.0,100.0,11 Yaşında,14.0,14.0,Merkezi (Pay Öl...,2.0,Başakşehir,Bahçeşehir 1. Kısım
3800000.0,2+1,80.0,70.0,30 Yaşında,1.0,4.0,Kombi,1.0,Güngören,Mareşal Çakmak
5300000.0,2+1,88.0,75.0,6 Yaşında,9.0,11.0,Kombi,1.0,Pendik,Fatih
3195000.0,2+1,75.0,70.0,10 Yaşında,3.0,3.0,Kombi,1.0,Esenler,Tuna
17650000.0,3+1,150.0,126.0,21 Yaşında,21.0,24.0,Merkezi (Pay Öl...,2.0,Ataşehir,Atatürk
14500000.0,3+1,114.0,88.0,Sıfır Bina,7.0,10.0,Merkezi (Pay Öl...,2.0,Kartal,Atalar
6400000.0,2+1,95.0,90.0,6 Yaşında,3.0,5.0,Kombi,1.0,Kağıthane,Ortabayır
5900000.0,2+1,100.0,80.0,Sıfır Bina,2.0,3.0,Kombi,1.0,Sancaktepe,Akpınar
2150000.0,2+1,85.0,75.0,21 Yaşında,2.0,5.0,Kombi,1.0,Sultangazi,Esentepe
