fiyat,metrekare_brut,metrekare_net,bina_yasi,kat,kat_sayisi,isitma,banyo_sayisi,ilce,mahalle,kat_orani,metrekare_farki,metrekare_verimliligi,oda_sayisi,salon_sayisi,toplam_oda
8950000.0,135.0,115.0,26 Yaşında,14.0,14.0,Merkezi,2.0,Maltepe,Altayçeşme,1.0,20.0,0.8518518518518519,3.0,1.0,4.0
5800000.0,85.0,80.0,26 Yaşında,6.0,6.0,Kombi,1.0,Şişli,Gülbahar,1.0,5.0,0.9411764705882352,2.0,1.0,3.0
6250000.0,92.0,75.0,Sıfır Bina,1.0,10.0,Merkezi (Pay Öl...,1.0,Gaziosmanpaşa,Bağlarbaşı,0.1,17.0,0.8152173913043478,2.0,1.0,3.0
9500000.0,60.0,55.0,4 Yaşında,3.0,5.0,Kombi,1.0,Beyoğlu,Pürtelaş Hasan Efendi,0.6,5.0,0.9166666666666666,2.0,1.0,3.0
6150000.0,150.0,130.0,8 Yaşında,3.0,3.0,Kombi,1.0,Sancaktepe,Fatih,1.0,20.0,0.8666666666666667,5.0,1.0,6.0
8500000.0,119.0,90.0,Sıfır Bina,3.0,6.0,Merkezi (Pay Öl...,2.0,Esenler,15 Temmuz,0.5,29.0,0.7563025210084033,3.0,1.0,4.0
10000000.0,80.0,60.0,3 Yaşında,10.0,10.0,Kombi,1.0,Kadıköy,Kozyatağı,1.0,20.0,0.75,2.0,1.0,3.0
7450000.0,109.0,89.0,Sıfır Bina,3.0,5.0,Kombi,1.0,Maltepe,Küçükyalı,0.6,20.0,0.8165137614678899,2.0,1.0,3.0
5000000.0,75.0,40.0,Sıfır Bina,4.0,8.0,Merkezi (Pay Öl...,1.0,Küçükçekmece,Fevzi Çakmak,0.5,35.0,0.5333333333333333,1.0,1.0,2.0
6750000.0,140.0,125.0,4 Yaşında,2.0,5.0,Kombi,1.0,Eyüpsultan,Defterdar,0.4,15.0,0.8928571428571429,3.0,2.0,5.0
11050000.0,106.0,94.0,Sıfır Bina,1.0,5.0,Kombi,2.0,Kartal,Atalar,0.2,12.0,0.8867924528301887,3.0,1.0,4.0
6100000.0,85.0,80.0,21 Yaşında,1.0,2.0,Kombi,2.0,Ümraniye,Altınşehir,0.5,5.0,0.9411764705882352,2.0,1.0,3.0
6350000.0,75.0,64.0,15 Yaşında,12.0,12.0,Kombi,1.0,Küçükçekmece,Atakent,1.0,11.0,0.8533333333333334,2.0,1.0,3.0
7200000.0,100.0,95.0,Sıfır Bina,2.0,4.0,Kombi,2.0,Sultangazi,Cebeci,0.5,5.0,0.95,2.0,1.0,3.0
7499000.0,75.0,70.0,31 Yaşında,3.0,4.0,Kombi,1.0,Üsküdar,Selimiye,0.75,5.0,0.9333333333333332,1.0,1.0,2.0
4550000.0,70.0,50.0,Sıfır Bina,2.0,5.0,Kombi,1.0,Kartal,Hürriyet,0.4,20.0,0.7142857142857143,2.0,1.0,3.0
5999999.0,175.0,125.0,6 Yaşında,3.0,3.0,Kombi,2.0,Sancaktepe,Yunus Emre,1.0,50.0,0.7142857142857143,3.0,2.0,5.0
8000000.0,140.0,120.0,21 Yaşında,4.0,4.0,Merkezi,1.0,Maltepe,Zümrütevler,1.0,20.0,0.8571428571428571,3.0,1.0,4.0
7150000.0,85.0,75.0,Sıfır Bina,1.0,6.0,Kombi,1.0,Pendik,Bahçelievler,0.1666666666666666,10.0,0.8823529411764706,2.0,1.0,3.0
6750000.0,125.0,105.0,Sıfır Bina,1.0,4.0,Kombi,2.0,Avcılar,Gümüşpala,0.25,20.0,0.84,3.0,1.0,4.0
5800000.0,90.0,85.0,29 Yaşında,4.0,5.0,Kombi,1.0,Üsküdar,Barbaros,0.8,5.0,0.9444444444444444,2.0,1.0,3.0
5150000.0,95.0,80.0,Sıfır Bina,2.0,5.0,Kombi,1.0,Avcılar,Ambarlı,0.4,15.0,0.8421052631578947,2.0,1.0,3.0
5635000.0,88.0,80.0,3 Yaşında,2.0,4.0,Kombi,1.0,Sancaktepe,Atatürk,0.5,8.0,0.9090909090909092,2.0,1.0,3.0
6500000.0,80.0,64.0,2 Yaşında,1.0,4.0,Kombi,1.0,Kartal,Cevizli,0.25,16.0,0.8,2.0,1.0,3.0
7000000.0,90.0,80.0,Sıfır Bina,1.0,5.0,Kombi,1.0,Bahçelievler,Şirinevler,0.2,10.0,0.8888888888888888,2.0,1.0,3.0
7950000.0,85.0,80.0,6 Yaşında,2.0,4.0,Kombi,1.0,Maltepe,Çınar,0.5,5.0,0.9411764705882352,2.0,1.0,3.0
10250000.0,140.0,125.0,16 Yaşında,5.0,6.0,Kombi,2.0,Başakşehir,Başakşehir,0.8333333333333334,15.0,0.8928571428571429,3.0,1.0,4.0
9500000.0,220.0,200.0,21 Yaşında,6.0,6.0,Kombi,2.0,Gaziosmanpaşa,Merkez,1.0,20.0,0.9090909090909092,5.0,1.0,6.0
5300000.0,75.0,65.0,3 Yaşında,2.0,5.0,Kombi,1.0,Güngören,Haznedar,0.4,10.0,0.8666666666666667,2.0,1.0,3.0
11250000.0,80.0,75.0,Sıfır Bina,1.0,5.0,Kombi,1.0,Üsküdar,Selami Ali,0.2,5.0,0.9375,2.0,1.0,3.0
4630000.0,85.0,70.0,Sıfır Bina,2.0,4.0,Kombi,2.0,Küçükçekmece,Halkalı Merkez,0.5,15.0,0.8235294117647058,2.0,1.0,3.0
11000000.0,230.0,210.0,13 Yaşında,4.0,4.0,Kombi,3.0,Güngören,Güven,1.0,20.0,0.9130434782608696,5.0,1.0,6.0
9500000.0,115.0,90.0,Sıfır Bina,1.0,4.0,Kombi,2.0,Pendik,Dumlupınar,0.25,25.0,0.782608695652174,3.0,1.0,4.0
5550000.0,95.0,80.0,6 Yaşında,3.0,4.0,Kombi,2.0,Sancaktepe,Eyüp Sultan,0.75,15.0,0.8421052631578947,2.0,1.0,3.0
6300000.0,56.0,50.0,Sıfır Bina,2.0,4.0,Kombi,1.0,Fatih,Silivrikapı,0.5,6.0,0.8928571428571429,2.0,1.0,3.0
4450000.0,72.0,60.0,31 Yaşında,2.0,4.0,Kombi,1.0,Üsküdar,Zeynep Kamil,0.5,12.0,0.8333333333333334,2.0,1.0,3.0
8700000.0,100.0,85.0,1 Yaşında,1.0,5.0,Kombi,2.0,Küçükçekmece,Cennet,0.2,15.0,0.85,2.0,1.0,3.0
7350000.0,90.0,75.0,40 Yaşında,2.0,5.0,Kombi,1.0,Şişli,Merkez,0.4,15.0,0.8333333333333334,2.0,1.0,3.0
4500000.0,80.0,75.0,26 Yaşında,4.0,5.0,Kombi,1.0,Şişli,Paşa,0.8,5.0,0.9375,2.0,1.0,3.0
5000000.0,120.0,110.0,11 Yaşında,2.0,3.0,Kombi,1.0,Küçükçekmece,Yeni Mahalle,0.6666666666666666,10.0,0.9166666666666666,3.0,1.0,4.0
4990000.0,140.0,120.0,3 Yaşında,3.0,3.0,Kombi,1.0,Arnavutköy,Hadımköy,1.0,20.0,0.8571428571428571,3.0,1.0,4.0
10250000.0,230.0,190.0,6 Yaşında,5.0,5.0,Kombi,2.0,Tuzla,Yayla,1.0,40.0,0.8260869565217391,5.0,2.0,7.0
11250000.0,140.0,110.0,31 Yaşında,3.0,3.0,Isıtma Yok,2.0,Adalar,Burgazada,1.0,30.0,0.7857142857142857,2.0,2.0,4.0
5500000.0,180.0,160.0,6 Yaşında,4.0,5.0,Kombi,2.0,Başakşehir,Güvercintepe,0.8,20.0,0.8888888888888888,3.0,2.0,5.0
4500000.0,200.0,180.0,31 Yaşında,1.0,4.0,Kombi,1.0,Avcılar,Ambarlı,0.25,20.0,0.9,4.0,1.0,5.0
5600000.0,90.0,85.0,21 Yaşında,4.0,5.0,Kombi,1.0,Kağıthane,Emniyet Evleri,0.8,5.0,0.9444444444444444,2.0,1.0,3.0
6000000.0,90.0,80.0,2 Yaşında,9.0,14.0,Merkezi (Pay Öl...,1.0,Küçükçekmece,Fatih,0.6428571428571429,10.0,0.8888888888888888,2.0,1.0,3.0
4370000.0,250.0,210.0,26 Yaşında,6.0,6.0,Kombi,1.0,Pendik,Çamçeşme,1.0,40.0,0.84,3.0,1.0,4.0
8000000.0,140.0,120.0,21 Yaşında,4.0,4.0,Merkezi,1.0,Maltepe,Zümrütevler,1.0,20.0,0.8571428571428571,3.0,1.0,4.0
7150000.0,85.0,75.0,Sıfır Bina,1.0,6.0,Kombi,1.0,Pendik,Bahçelievler,0.1666666666666666,10.0,0.8823529411764706,2.0,1.0,3.0
5800000.0,90.0,85.0,29 Yaşında,4.0,5.0,Kombi,1.0,Üsküdar,Barbaros,0.8,5.0,0.9444444444444444,2.0,1.0,3.0
5150000.0,95.0,80.0,Sıfır Bina,2.0,5.0,Kombi,1.0,Avcılar,Ambarlı,0.4,15.0,0.8421052631578947,2.0,1.0,3.0
5635000.0,88.0,80.0,3 Yaşında,2.0,4.0,Kombi,1.0,Sancaktepe,Atatürk,0.5,8.0,0.9090909090909092,2.0,1.0,3.0
6500000.0,80.0,64.0,2 Yaşında,1.0,4.0,Kombi,1.0,Kartal,Cevizli,0.25,16.0,0.8,2.0,1.0,3.0
4500000.0,80.0,75.0,26 Yaşında,4.0,5.0,Kombi,1.0,Şişli,Paşa,0.8,5.0,0.9375,2.0,1.0,3.0
7000000.0,90.0,80.0,Sıfır Bina,1.0,5.0,Kombi,1.0,Bahçelievler,Şirinevler,0.2,10.0,0.8888888888888888,2.0,1.0,3.0
7950000.0,85.0,80.0,6 Yaşında,2.0,4.0,Kombi,1.0,Maltepe,Çınar,0.5,5.0,0.9411764705882352,2.0,1.0,3.0
10250000.0,140.0,125.0,16 Yaşında,5.0,6.0,Kombi,2.0,Başakşehir,Başakşehir,0.8333333333333334,15.0,0.8928571428571429,3.0,1.0,4.0
9500000.0,220.0,200.0,21 Yaşında,6.0,6.0,Kombi,2.0,Gaziosmanpaşa,Merkez,1.0,20.0,0.9090909090909092,5.0,1.0,6.0
5300000.0,75.0,65.0,3 Yaşında,2.0,5.0,Kombi,1.0,Güngören,Haznedar,0.4,10.0,0.8666666666666667,2.0,1.0,3.0
11250000.0,80.0,75.0,Sıfır Bina,1.0,5.0,Kombi,1.0,Üsküdar,Selami Ali,0.2,5.0,0.9375,2.0,1.0,3.0
4630000.0,85.0,70.0,Sıfır Bina,2.0,4.0,Kombi,2.0,Küçükçekmece,Halkalı Merkez,0.5,15.0,0.8235294117647058,2.0,1.0,3.0
11000000.0,230.0,210.0,13 Yaşında,4.0,4.0,Kombi,3.0,Güngören,Güven,1.0,20.0,0.9130434782608696,5.0,1.0,6.0
9500000.0,115.0,90.0,Sıfır Bina,1.0,4.0,Kombi,2.0,Pendik,Dumlupınar,0.25,25.0,0.782608695652174,3.0,1.0,4.0
5550000.0,95.0,80.0,6 Yaşında,3.0,4.0,Kombi,2.0,Sancaktepe,Eyüp Sultan,0.75,15.0,0.8421052631578947,2.0,1.0,3.0
6300000.0,56.0,50.0,Sıfır Bina,2.0,4.0,Kombi,1.0,Fatih,Silivrikapı,0.5,6.0,0.8928571428571429,2.0,1.0,3.0
4450000.0,72.0,60.0,31 Yaşında,2.0,4.0,Kombi,1.0,Üsküdar,Zeynep Kamil,0.5,12.0,0.8333333333333334,2.0,1.0,3.0
8700000.0,100.0,85.0,1 Yaşında,1.0,5.0,Kombi,2.0,Küçükçekmece,Cennet,0.2,15.0,0.85,2.0,1.0,3.0
7350000.0,90.0,75.0,40 Yaşında,2.0,5.0,Kombi,1.0,Şişli,Merkez,0.4,15.0,0.8333333333333334,2.0,1.0,3.0
5000000.0,120.0,110.0,11 Yaşında,2.0,3.0,Kombi,1.0,Küçükçekmece,Yeni Mahalle,0.6666666666666666,10.0,0.9166666666666666,3.0,1.0,4.0
5400000.0,82.0,63.0,3 Yaşında,19.0,30.0,Merkezi (Pay Öl...,1.0,Bağcılar,Mahmutbey,0.6333333333333333,19.0,0.7682926829268293,1.0,1.0,2.0
4990000.0,140.0,120.0,3 Yaşında,3.0,3.0,Kombi,1.0,Arnavutköy,Hadımköy,1.0,20.0,0.8571428571428571,3.0,1.0,4.0
10250000.0,230.0,190.0,6 Yaşında,5.0,5.0,Kombi,2.0,Tuzla,Yayla,1.0,40.0,0.8260869565217391,5.0,2.0,7.0
11250000.0,140.0,110.0,31 Yaşında,3.0,3.0,Isıtma Yok,2.0,Adalar,Burgazada,1.0,30.0,0.7857142857142857,2.0,2.0,4.0
5500000.0,180.0,160.0,6 Yaşında,4.0,5.0,Kombi,2.0,Başakşehir,Güvercintepe,0.8,20.0,0.8888888888888888,3.0,2.0,5.0
4500000.0,200.0,180.0,31 Yaşında,1.0,4.0,Kombi,1.0,Avcılar,Ambarlı,0.25,20.0,0.9,4.0,1.0,5.0
5600000.0,90.0,85.0,21 Yaşında,4.0,5.0,Kombi,1.0,Kağıthane,Emniyet Evleri,0.8,5.0,0.9444444444444444,2.0,1.0,3.0
6000000.0,90.0,80.0,2 Yaşında,9.0,14.0,Merkezi (Pay Öl...,1.0,Küçükçekmece,Fatih,0.6428571428571429,10.0,0.8888888888888888,2.0,1.0,3.0
4370000.0,250.0,210.0,26 Yaşında,6.0,6.0,Kombi,1.0,Pendik,Çamçeşme,1.0,40.0,0.84,3.0,1.0,4.0
9950000.0,160.0,150.0,26 Yaşında,4.0,4.0,Kombi,2.0,Fatih,Seyyid Ömer,1.0,10.0,0.9375,4.0,1.0,5.0
5100000.0,120.0,115.0,6 Yaşında,2.0,5.0,Kombi,1.0,Başakşehir,Güvercintepe,0.4,5.0,0.9583333333333334,3.0,1.0,4.0
4300000.0,85.0,75.0,14 Yaşında,1.0,3.0,Kombi,1.0,Bahçelievler,Kocasinan Merkez,0.3333333333333333,10.0,0.8823529411764706,2.0,1.0,3.0
7900000.0,90.0,75.0,11 Yaşında,3.0,8.0,Kombi,1.0,Ataşehir,Küçükbakkalköy,0.375,15.0,0.8333333333333334,2.0,1.0,3.0
5700000.0,105.0,95.0,Sıfır Bina,1.0,4.0,Kombi,2.0,Sultanbeyli,Mimar Sinan,0.25,10.0,0.9047619047619048,3.0,1.0,4.0
5800000.0,130.0,110.0,Sıfır Bina,1.0,2.0,Yerden Isıtma,1.0,Silivri,Çanta Balaban,0.5,20.0,0.8461538461538461,2.0,1.0,3.0
5300000.0,95.0,85.0,29 Yaşında,2.0,4.0,Kombi,1.0,Kadıköy,Hasanpaşa,0.5,10.0,0.8947368421052632,2.0,1.0,3.0
7750000.0,90.0,75.0,Sıfır Bina,1.0,4.0,Yerden Isıtma,1.0,Maltepe,Bağlarbaşı,0.25,15.0,0.8333333333333334,2.0,1.0,3.0
6300000.0,73.0,45.0,5 Yaşında,13.0,14.0,Yerden Isıtma,1.0,Kağıthane,Hamidiye,0.9285714285714286,28.0,0.6164383561643836,1.0,1.0,2.0
5950000.0,140.0,130.0,6 Yaşında,2.0,4.0,Kombi,1.0,Küçükçekmece,Mehmet Akif,0.5,10.0,0.9285714285714286,2.0,1.0,3.0
10250000.0,75.0,52.0,7 Yaşında,2.0,31.0,Merkezi (Pay Öl...,1.0,Eyüpsultan,5. Levent,0.064516129032258,23.0,0.6933333333333334,1.0,1.0,2.0
9500000.0,220.0,200.0,4 Yaşında,4.0,5.0,Kombi,2.0,Sultangazi,Yunus Emre,0.8,20.0,0.9090909090909092,4.0,2.0,6.0
6889000.0,95.0,85.0,Sıfır Bina,2.0,5.0,Kombi,1.0,Sultangazi,Sultançiftliği,0.4,10.0,0.8947368421052632,2.0,1.0,3.0
5650000.0,90.0,75.0,Sıfır Bina,5.0,6.0,Yerden Isıtma,1.0,Sultanbeyli,Yavuz Selim,0.8333333333333334,15.0,0.8333333333333334,2.0,1.0,3.0
6000000.0,115.0,95.0,2 Yaşında,2.0,6.0,Kombi,1.0,Tuzla,Şifa,0.3333333333333333,20.0,0.8260869565217391,3.0,1.0,4.0
4579000.0,62.0,55.0,Sıfır Bina,2.0,4.0,Yerden Isıtma,1.0,Arnavutköy,Bolluca,0.5,7.0,0.8870967741935484,2.0,1.0,3.0
4499000.0,140.0,130.0,11 Yaşında,1.0,4.0,Kombi,1.0,Esenyurt,Namık Kemal,0.25,10.0,0.9285714285714286,3.0,1.0,4.0
8650000.0,110.0,90.0,2 Yaşında,4.0,8.0,Kombi,2.0,Pendik,Yenişehir,0.5,20.0,0.8181818181818182,2.0,1.0,3.0
5800000.0,90.0,70.0,Sıfır Bina,2.0,4.0,Kombi,1.0,Çekmeköy,Merkez,0.5,20.0,0.7777777777777778,2.0,1.0,3.0
7990000.0,120.0,80.0,6 Yaşında,11.0,14.0,Merkezi (Pay Öl...,2.0,Kağıthane,Hamidiye,0.7857142857142857,40.0,0.6666666666666666,2.0,1.0,3.0
6300000.0,127.0,100.0,Sıfır Bina,4.0,5.0,Kombi,1.0,Arnavutköy,Nenehatun,0.8,27.0,0.7874015748031497,2.0,1.0,3.0
6750000.0,80.0,65.0,Sıfır Bina,9.0,13.0,Kombi,1.0,Kartal,Yakacık Yeni,0.6923076923076923,15.0,0.8125,2.0,1.0,3.0
9250000.0,90.0,85.0,31 Yaşında,7.0,9.0,Kombi,1.0,Üsküdar,Kuzguncuk,0.7777777777777778,5.0,0.9444444444444444,2.0,1.0,3.0
6950000.0,75.0,67.0,8 Yaşında,6.0,10.0,Kombi,1.0,Ümraniye,Site,0.6,8.0,0.8933333333333333,1.0,1.0,2.0
5250000.0,145.0,130.0,26 Yaşında,1.0,4.0,Kombi,2.0,Kartal,Gümüşpınar,0.25,15.0,0.896551724137931,3.0,1.0,4.0
7900000.0,105.0,85.0,36 Yaşında,1.0,3.0,Kombi,1.0,Maltepe,Küçükyalı,0.3333333333333333,20.0,0.8095238095238095,3.0,1.0,4.0
4550000.0,75.0,65.0,17 Yaşında,3.0,3.0,Kombi,1.0,Ataşehir,İnönü,1.0,10.0,0.8666666666666667,2.0,1.0,3.0
9000000.0,115.0,100.0,Sıfır Bina,1.0,3.0,Kombi,2.0,Bahçelievler,Kocasinan Merkez,0.3333333333333333,15.0,0.8695652173913043,3.0,1.0,4.0
7250000.0,120.0,110.0,29 Yaşında,3.0,6.0,Kombi,2.0,Ümraniye,Atatürk,0.5,10.0,0.9166666666666666,3.0,1.0,4.0
6290000.0,90.0,75.0,11 Yaşında,7.0,7.0,Merkezi,1.0,Çekmeköy,Sultançiftliği,1.0,15.0,0.8333333333333334,2.0,1.0,3.0
5600000.0,95.0,90.0,5 Yaşında,1.0,5.0,Kombi,1.0,Sultangazi,Zübeyde Hanım,0.2,5.0,0.9473684210526316,2.0,1.0,3.0
7000000.0,80.0,70.0,Sıfır Bina,1.0,5.0,Kombi,1.0,Bahçelievler,Şirinevler,0.2,10.0,0.875,2.0,1.0,3.0
5999999.0,80.0,70.0,Sıfır Bina,2.0,5.0,Merkezi (Pay Öl...,1.0,Kağıthane,Merkez,0.4,10.0,0.875,2.0,1.0,3.0
7000000.0,100.0,89.0,Sıfır Bina,4.0,6.0,Kombi,1.0,Bahçelievler,Şirinevler,0.6666666666666666,11.0,0.89,2.0,1.0,3.0
9300000.0,180.0,170.0,Sıfır Bina,3.0,4.0,Kombi,1.0,Bağcılar,Yıldıztepe,0.75,10.0,0.9444444444444444,4.0,2.0,6.0
6950000.0,125.0,110.0,31 Yaşında,4.0,4.0,Kombi,1.0,Güngören,Abdurrahman Nafiz Gürman,1.0,15.0,0.88,2.0,1.0,3.0
11000000.0,242.0,195.0,6 Yaşında,4.0,7.0,Merkezi (Pay Öl...,3.0,Esenyurt,Koza,0.5714285714285714,47.0,0.8057851239669421,4.0,1.0,5.0
5699999.0,155.0,140.0,24 Yaşında,2.0,8.0,Kombi,1.0,Ataşehir,Ferhatpaşa,0.25,15.0,0.9032258064516128,3.0,1.0,4.0
9200000.0,144.0,120.0,1 Yaşında,12.0,13.0,Merkezi (Pay Öl...,2.0,Avcılar,Tahtakale,0.9230769230769232,24.0,0.8333333333333334,3.0,1.0,4.0
5100000.0,110.0,100.0,31 Yaşında,4.0,4.0,Kombi,2.0,Silivri,Selimpaşa,1.0,10.0,0.9090909090909092,2.0,1.0,3.0
8250000.0,122.0,105.0,Sıfır Bina,5.0,5.0,Kombi,2.0,Eyüpsultan,Emniyettepe,1.0,17.0,0.860655737704918,2.0,2.0,4.0
10000000.0,110.0,95.0,25 Yaşında,2.0,3.0,Belirtilmemiş,1.0,Adalar,Maden,0.6666666666666666,15.0,0.8636363636363636,2.0,1.0,3.0
11450000.0,85.0,65.0,31 Yaşında,1.0,7.0,Kombi,1.0,Şişli,Teşvikiye,0.1428571428571428,20.0,0.7647058823529411,2.0,1.0,3.0
5100000.0,130.0,110.0,16 Yaşında,3.0,3.0,Kombi,1.0,Kağıthane,Çeliktepe,1.0,20.0,0.8461538461538461,3.0,1.0,4.0
4999999.0,85.0,75.0,Sıfır Bina,2.0,5.0,Kombi,1.0,Sancaktepe,Abdurrahmangazi,0.4,10.0,0.8823529411764706,2.0,1.0,3.0
9900000.0,160.0,145.0,6 Yaşında,4.0,4.0,Kombi,2.0,Büyükçekmece,Pınartepe,1.0,15.0,0.90625,3.0,1.0,4.0
6850000.0,75.0,65.0,Sıfır Bina,2.0,4.0,Kombi,1.0,Kağıthane,Çeliktepe,0.5,10.0,0.8666666666666667,2.0,1.0,3.0
8700000.0,100.0,92.0,Sıfır Bina,5.0,6.0,Kombi,1.0,Küçükçekmece,Cennet,0.8333333333333334,8.0,0.92,2.0,1.0,3.0
4900000.0,120.0,110.0,26 Yaşında,2.0,4.0,Kombi,1.0,Esenler,Menderes,0.5,10.0,0.9166666666666666,3.0,1.0,4.0
6000000.0,90.0,85.0,26 Yaşında,3.0,4.0,Kombi,1.0,Şile,Çavuş,0.75,5.0,0.9444444444444444,2.0,1.0,3.0
8000000.0,127.0,115.0,21 Yaşında,3.0,6.0,Kombi,2.0,Başakşehir,Başakşehir,0.5,12.0,0.905511811023622,3.0,1.0,4.0
6600000.0,90.0,80.0,Sıfır Bina,3.0,5.0,Yerden Isıtma,1.0,Sancaktepe,Atatürk,0.6,10.0,0.8888888888888888,2.0,1.0,3.0
9750000.0,65.0,44.0,Sıfır Bina,4.0,8.0,Kombi,1.0,Kadıköy,Göztepe,0.5,21.0,0.676923076923077,1.0,1.0,2.0
8750000.0,200.0,170.0,28 Yaşında,4.0,5.0,Kombi,2.0,Şişli,Halide Edip Adıvar,0.8,30.0,0.85,4.0,2.0,6.0
8500000.0,85.0,70.0,Sıfır Bina,2.0,4.0,Kombi,2.0,Maltepe,Çınar,0.5,15.0,0.8235294117647058,2.0,1.0,3.0
9000000.0,110.0,100.0,Sıfır Bina,3.0,6.0,Yerden Isıtma,2.0,Pendik,Batı,0.5,10.0,0.9090909090909092,3.0,1.0,4.0
7550000.0,85.0,80.0,2 Yaşında,1.0,8.0,Kombi,2.0,Pendik,Yenişehir,0.125,5.0,0.9411764705882352,2.0,1.0,3.0
6600000.0,95.0,80.0,26 Yaşında,3.0,6.0,Kombi,2.0,Maltepe,Altıntepe,0.5,15.0,0.8421052631578947,2.0,1.0,3.0
6700000.0,90.0,80.0,Sıfır Bina,7.0,10.0,Kombi,2.0,Çekmeköy,Cumhuriyet,0.7,10.0,0.8888888888888888,2.0,1.0,3.0
4900000.0,100.0,90.0,26 Yaşında,3.0,11.0,Merkezi,1.0,Kartal,Uğur Mumcu,0.2727272727272727,10.0,0.9,2.0,1.0,3.0
10250000.0,220.0,200.0,2 Yaşında,3.0,4.0,Kombi,2.0,Bağcılar,Güneşli,0.75,20.0,0.9090909090909092,4.0,2.0,6.0
5700000.0,150.0,130.0,31 Yaşında,4.0,4.0,Kombi,2.0,Fatih,Yedikule,1.0,20.0,0.8666666666666667,3.0,2.0,5.0
8400000.0,80.0,67.0,5 Yaşında,2.0,5.0,Kombi,1.0,Üsküdar,Bulgurlu,0.4,13.0,0.8375,2.0,1.0,3.0
10000000.0,167.0,122.0,11 Yaşında,3.0,3.0,Merkezi (Pay Öl...,3.0,Büyükçekmece,Ekinoba,1.0,45.0,0.7305389221556886,3.0,1.0,4.0
6100000.0,75.0,60.0,5 Yaşında,1.0,6.0,Kombi,1.0,Şişli,Paşa,0.1666666666666666,15.0,0.8,1.0,1.0,2.0
9250000.0,120.0,96.0,6 Yaşında,2.0,5.0,Kombi,2.0,Pendik,Çamlık,0.4,24.0,0.8,3.0,1.0,4.0
6500000.0,110.0,100.0,Sıfır Bina,1.0,4.0,Kombi,1.0,Sultangazi,Esentepe,0.25,10.0,0.9090909090909092,2.0,1.0,3.0
8200000.0,72.0,56.0,Sıfır Bina,4.0,9.0,Merkezi (Pay Öl...,1.0,Pendik,Yenişehir,0.4444444444444444,16.0,0.7777777777777778,2.0,1.0,3.0
7000000.0,120.0,105.0,Sıfır Bina,2.0,5.0,Yerden Isıtma,1.0,Küçükçekmece,Cennet,0.4,15.0,0.875,2.0,1.0,3.0
10700000.0,160.0,125.0,11 Yaşında,9.0,16.0,Merkezi (Pay Öl...,2.0,Başakşehir,Başakşehir,0.5625,35.0,0.78125,3.0,1.0,4.0
6300000.0,90.0,80.0,4 Yaşında,2.0,5.0,Kombi,1.0,Beyoğlu,Hacıahmet,0.4,10.0,0.8888888888888888,2.0,1.0,3.0
9400000.0,150.0,120.0,26 Yaşında,1.0,3.0,Kombi,1.0,Maltepe,Altıntepe,0.3333333333333333,30.0,0.8,3.0,1.0,4.0
8800000.0,80.0,70.0,Sıfır Bina,2.0,4.0,Kombi,1.0,Maltepe,Altıntepe,0.5,10.0,0.875,2.0,1.0,3.0
10000000.0,170.0,140.0,4 Yaşında,7.0,9.0,Merkezi (Pay Öl...,2.0,Başakşehir,Bahçeşehir 2. Kısım,0.7777777777777778,30.0,0.8235294117647058,4.0,1.0,5.0
11270000.0,110.0,96.0,2 Yaşında,4.0,4.0,Merkezi (Pay Öl...,2.0,Esenler,15 Temmuz,1.0,14.0,0.8727272727272727,3.0,1.0,4.0
8950000.0,200.0,180.0,11 Yaşında,3.0,3.0,Kombi,2.0,Küçükçekmece,Yeni Mahalle,1.0,20.0,0.9,4.0,1.0,5.0
7500000.0,105.0,90.0,Sıfır Bina,1.0,3.0,Kombi,1.0,Bağcılar,Yenimahalle,0.3333333333333333,15.0,0.8571428571428571,3.0,1.0,4.0
9600000.0,85.0,70.0,Sıfır Bina,3.0,4.0,Yerden Isıtma,1.0,Maltepe,Altıntepe,0.75,15.0,0.8235294117647058,2.0,1.0,3.0
7500000.0,155.0,150.0,3 Yaşında,11.0,18.0,Merkezi (Pay Öl...,2.0,Esenyurt,Zafer,0.6111111111111112,5.0,0.967741935483871,3.0,1.0,4.0
9800000.0,75.0,65.0,Sıfır Bina,2.0,4.0,Kombi,1.0,Maltepe,Altıntepe,0.5,10.0,0.8666666666666667,2.0,1.0,3.0
5100000.0,150.0,140.0,10 Yaşında,3.0,3.0,Kombi,2.0,Arnavutköy,İslambey,1.0,10.0,0.9333333333333332,5.0,2.0,7.0
8500000.0,90.0,75.0,Sıfır Bina,4.0,5.0,Yerden Isıtma,1.0,Tuzla,Postane,0.8,15.0,0.8333333333333334,2.0,1.0,3.0
5190000.0,70.0,60.0,6 Yaşında,12.0,19.0,Yerden Isıtma,1.0,Küçükçekmece,Atakent,0.631578947368421,10.0,0.8571428571428571,1.0,1.0,2.0
6450000.0,160.0,140.0,4 Yaşında,4.0,4.0,Kombi,2.0,Sancaktepe,Mevlana,1.0,20.0,0.875,3.0,2.0,5.0
6750000.0,150.0,130.0,Sıfır Bina,3.0,3.0,Kombi,2.0,Kağıthane,Talatpaşa,1.0,20.0,0.8666666666666667,4.0,1.0,5.0
5250000.0,130.0,120.0,14 Yaşında,2.0,4.0,Kombi,1.0,Büyükçekmece,Atatürk,0.5,10.0,0.9230769230769232,3.0,1.0,4.0
